SKU,Stock
352681,66
352682,115
352683,18
352686,2
352687,7
352688,20
352689,4
352690,7
352692,69
352693,107
352694,200
352695,156
352698,77
352699,105
352701,54
352702,4
352703,2
352705,67
352706,59
352707,48
352708,3
352709,7
352710,101
352712,79
352713,148
352714,123
352715,90
352716,68
352717,198
352718,4
352719,11
352720,135
352721,0
352722,0
352723,13
352724,65
352725,98
352726,53
352727,71
352728,0
352729,30
352730,89
352732,2
352733,52
352734,119
352735,98
352738,0
352739,0
352743,0
352744,0
352745,0
352748,0
352749,0
352750,0
352753,0
352754,0
352755,0
352757,6
352758,0
352759,0
352760,0
352761,0
352762,0
352763,13
352764,0
352765,0
352766,47
352767,60
352768,98
352769,52
352770,0
352771,22
352772,200
352773,0
352774,200
352776,21
352777,21
352778,109
352779,0
352781,10
352783,8
352785,13
352793,8
352794,28
352795,5
352796,25
352798,3
352799,5
352800,0
352801,6
352802,7
352803,7
352804,1
352805,13
352806,1
352808,1
352809,2
352810,7
352811,2
352812,0
352813,0
352814,8
352815,6
352816,11
352817,16
352818,6
352819,4
352820,3
352821,0
352822,4
352823,0
352824,5
352826,10
352827,12
352828,1
352829,12
352830,2
352831,1
352832,4
352833,8
352834,1
352835,0
352838,0
352839,0
352840,8
352841,0
352842,0
352845,1
352846,2
352847,7
352849,3
352851,1
352853,2
352854,1
352855,4
352856,7
352857,4
352858,5
352859,3
352861,0
352862,3
352863,1
352864,2
352865,2
352866,1
352867,9
352868,1
352870,2
352879,10
352881,6
352883,2
352886,4
352889,2
352890,5
352892,9
352898,7
352902,8
352910,8
352913,10
352997,94
352998,49
352999,26
353000,27
353001,21
353002,16
353003,34
353004,28
353017,27
353018,40
353019,54
353020,19
353021,21
353023,35
353024,15
353025,19
353154,54
353155,0
353156,0
353157,54
353158,0
353159,0
353160,93
353161,83
353164,77
353165,26
353169,64
353170,46
353171,0
353172,82
353173,38
353174,7
353175,0
353176,0
353177,12
353178,70
353179,63
353180,0
353181,0
353183,8
353184,73
353185,59
353186,0
353188,0
353189,21
353191,4
353192,68
353193,0
353194,0
353195,14
353196,8
353197,21
353198,29
353202,0
353205,3
353206,29
353208,110
353209,76
353210,33
353211,32
353212,15
353213,20
353214,33
353217,51
353218,39
353219,32
353220,32
353221,31
353223,8
353225,6
353226,60
353227,0
353228,17
353229,78
353230,8
353231,0
353232,20
353233,13
353234,1
353235,26
353236,19
353237,18
353238,42
353239,0
353240,11
353241,11
353242,3
353243,0
353244,28
353246,21
353247,7
353248,14
353249,9
353250,35
353251,14
353253,30
353254,0
353255,0
353256,0
353257,3
353259,6
353265,0
353266,0
353276,0
353277,0
353278,0
353279,0
353280,12
353289,40
353290,29
353291,79
353292,48
353293,23
353294,52
353296,15
353298,25
353299,18
353300,0
353301,8
353317,2
353332,29
353333,11
353334,18
353392,200
353393,200
353394,200
353395,200
353396,137
353397,0
353398,28
353399,20
353400,47
353401,2
353402,27
353403,9
353404,9
353408,39
353409,4
353430,11
353431,62
353432,28
353433,1
353434,0
353435,5
353436,44
353437,58
353438,0
353439,37
353440,11
353441,0
353443,0
353444,12
353445,11
353446,8
353447,2
353448,2
353449,20
353450,25
353451,26
353452,21
353453,15
353454,54
353455,33
353456,19
353458,28
353459,0
353460,11
353461,26
353462,10
353463,11
353464,7
353467,0
353468,0
353469,41
353470,22
353471,21
353474,22
353475,14
353476,10
353477,22
353478,22
353480,55
353481,52
353482,0
353483,1
353484,5
353485,1
353486,50
353487,6
353488,45
353489,48
353490,2
353491,4
353492,0
353493,12
353494,12
353495,24
353498,57
353499,31
353500,13
353501,25
353502,3
353503,57
353504,57
353505,0
353506,36
353507,47
353508,0
353510,0
353511,10
353512,13
353513,28
353516,0
353517,1
353518,0
353520,0
353522,0
353523,2
353524,29
353525,16
353526,35
353527,15
353529,72
353530,3
353531,44
353532,46
353533,34
353534,47
353535,48
353536,36
353537,45
353538,35
353539,21
353540,53
353541,28
353542,11
353543,10
353544,22
353546,35
353547,34
353548,55
353549,9
353550,45
353551,14
353552,33
353553,43
353554,9
353555,35
353556,25
353557,28
353558,9
353559,81
353560,12
353561,12
353562,11
353565,0
353566,2
353567,0
353569,0
353571,1
353572,9
353573,67
353574,13
353575,15
353576,19
353578,46
353579,26
353580,0
353581,0
353582,6
353583,51
353584,55
353585,0
353586,51
353587,31
353588,3
353589,19
353590,22
353591,11
353592,12
353593,25
353595,4
353596,36
353597,61
353598,5
353599,7
353600,10
353601,51
353602,52
353603,2
353604,50
353605,48
353606,0
353608,1
353609,11
353610,12
353611,25
353614,0
353615,33
353616,42
353618,24
353619,26
353620,48
353621,0
353622,1
353623,10
353624,13
353627,34
353628,89
353629,4
353630,9
353631,2
353632,29
353633,62
353634,13
353635,46
353636,25
353637,5
353638,0
353639,21
353640,10
353641,11
353642,13
353643,6
353644,3
353645,25
353646,1
353647,9
353648,0
353649,14
353650,54
353651,14
353652,21
353653,22
353654,35
353655,7
353656,35
353657,53
353658,2
353659,13
353660,2
353664,0
353665,0
353666,14
353668,0
353669,0
353671,5
353672,12
353673,8
353674,3
353676,37
353678,7
353679,11
353680,4
353681,19
353682,29
353683,1
353684,27
353685,9
353686,0
353687,4
353689,11
353690,9
353691,17
353694,59
353696,4
353697,0
353699,17
353700,27
353701,9
353702,15
353703,34
353704,1
353705,0
353706,3
353707,11
353708,14
353709,20
353710,3
353711,2
353712,0
353713,4
353714,0
353715,2
353716,0
353718,0
353720,21
353721,16
353722,30
353728,5
353754,92
353760,0
353761,38
353762,60
353764,44
353765,65
353767,37
353812,7
353814,0
353815,0
353816,0
353817,0
353889,1
353900,36
353901,57
353902,71
353906,0
353907,26
353909,17
353912,3
353913,58
353914,1
353915,34
353917,61
353918,0
353919,0
353920,27
353921,37
353922,0
353923,60
353924,39
353927,20
353928,17
353929,6
353932,0
353933,0
353934,6
353937,8
353941,7
353942,82
353944,29
353945,130
353946,30
353949,84
353950,75
353951,62
353952,11
353953,63
353954,85
353955,24
353957,166
353958,200
353959,200
353960,37
353961,92
353962,77
353963,22
353964,200
353965,200
353966,103
353967,61
353968,117
353969,58
353970,42
353971,45
353972,22
353973,175
353974,38
353975,137
353976,77
353977,39
353978,31
353979,46
353980,26
353981,26
353982,25
353983,159
353984,134
353985,53
353986,45
353987,30
353988,32
353989,31
353990,31
353991,35
353992,27
353993,14
353994,24
353995,16
354000,35
354001,75
354002,72
354003,26
354004,30
354005,46
354006,16
354007,82
354008,176
354009,156
354010,45
354011,64
354012,147
354013,20
354014,29
354015,88
354016,65
354017,22
354018,18
354019,44
354020,9
354021,35
354022,31
354023,41
354028,27
354029,19
354030,14
354031,15
354032,12
354033,57
354034,46
354035,16
354036,13
354037,17
354038,34
354039,30
354040,17
354041,13
354042,19
354043,14
354044,10
354045,16
354050,36
354051,76
354052,73
354053,27
354054,12
354055,49
354056,12
354057,57
354058,157
354059,149
354060,70
354061,8
354062,101
354063,11
354064,20
354065,63
354066,47
354067,28
354068,22
354069,64
354070,12
354071,16
354072,21
354073,39
354078,31
354079,38
354080,32
354081,23
354082,18
354083,47
354085,13
354086,115
354087,81
354088,39
354089,20
354090,52
354091,17
354092,18
354093,36
354094,34
354095,39
354096,32
354097,39
354098,17
354099,42
354100,42
354101,39
354106,44
354107,44
354108,11
354109,13
354110,14
354111,85
354112,108
354113,12
354114,25
354115,41
354116,31
354117,30
354118,16
354119,7
354120,18
354121,11
354122,14
354123,8
354128,20
354129,35
354130,33
354131,40
354132,25
354133,38
354134,19
354135,17
354136,66
354137,70
354138,27
354139,18
354140,38
354142,22
354143,22
354144,27
354145,12
354146,17
354147,18
354149,26
354150,18
354151,13
354156,56
354157,62
354158,27
354159,23
354160,36
354161,105
354162,117
354163,30
354164,27
354165,63
354166,63
354167,94
354168,33
354169,22
354170,28
354171,30
354172,30
354173,24
354178,25
354179,23
354180,24
354181,22
354182,22
354183,77
354184,92
354185,28
354186,37
354187,39
354188,18
354189,18
354190,18
354191,17
354192,16
354193,19
354194,23
354195,15
354200,32
354201,48
354202,15
354203,24
354204,28
354205,95
354206,112
354207,32
354208,36
354209,35
354210,24
354211,40
354213,19
354214,22
354215,23
354216,18
354217,20
354222,24
354225,8
354226,32
354227,22
354228,9
354229,11
354230,34
354231,15
354232,21
354233,13
354234,19
354236,18
354237,38
354238,39
354239,12
354240,9
354241,14
354242,17
354243,15
354244,42
354245,40
354246,9
354248,33
354249,17
354250,16
354251,39
354252,33
354253,18
354254,17
354257,21
354258,22
354259,23
354327,0
354328,11
354983,25
354990,0
354992,0
354993,0
354994,43
355014,6
355056,107
355057,73
355058,58
355059,54
355060,57
355061,64
355062,42
355063,57
355064,39
355065,138
355068,0
355069,0
355070,0
355071,44
355072,36
355073,52
355075,0
355077,59
355080,168
355081,166
355082,92
355083,48
355085,24
355086,150
355183,35
355184,71
355186,97
355191,60
355192,17
355193,0
355194,82
355195,8
355196,2
355197,152
355198,32
355199,0
355222,1
355250,139
355251,200
355252,66
355253,66
355254,60
355255,59
355256,88
355257,49
355258,18
355259,0
355260,10
355261,6
355262,0
355263,0
355264,22
355265,28
355266,18
355267,34
355268,13
355269,5
355270,29
355272,9
355273,9
355274,2
355275,6
355276,3
355278,3
355279,0
355280,0
355281,0
355282,17
355283,22
355284,10
355285,25
355286,9
355287,0
355289,0
355290,3
355291,6
355293,10
355295,7
355296,1
355297,4
355298,3
355303,3
355304,10
355305,8
355306,30
355307,7
355308,2
355309,12
355310,3
355311,0
355312,5
355313,30
355314,41
355315,15
355316,29
355317,20
355318,6
355320,0
355321,10
355322,10
355323,4
355324,13
355326,2
355327,3
355328,0
355329,0
355330,3
355331,29
355332,28
355333,10
355334,23
355335,18
355336,4
355339,6
355340,7
355341,5
355342,9
355343,0
355344,1
355345,0
355346,2
355347,5
355351,3
355352,15
355353,11
355354,12
355355,36
355357,38
355359,7
355360,0
355361,0
355362,16
355364,0
355365,3
355366,19
355367,0
355369,0
355370,2
355371,6
355374,27
355375,15
355377,3
355379,2
355381,4
355382,13
355383,6
355385,1
355388,11
355389,7
355391,1
355394,5
355395,9
355396,0
355401,5
355402,11
355403,7
355409,0
355410,1
355411,29
355412,30
355413,9
355414,15
355415,7
355416,0
355418,0
355419,5
355420,10
355421,1
355422,2
355423,28
355424,28
355425,1
355426,8
355427,7
355428,5
355429,23
355430,26
355431,11
355432,18
355433,11
355434,6
355437,13
355438,7
355439,6
355440,9
355441,7
355442,0
355443,8
355444,9
355445,3
355448,9
355449,12
355450,23
355451,14
355452,12
355455,54
355456,7
355457,8
355458,18
355459,3
355460,22
355461,1
355462,4
355463,4
355464,11
355465,0
355466,0
355467,0
355468,7
355469,9
355471,23
355473,0
355475,31
355476,36
355477,1
355478,9
355479,1
355480,20
355481,9
355482,0
355483,9
355486,5
355487,7
355489,2
355492,1
355493,2
355500,6
355501,9
355503,58
355504,18
355505,51
355506,33
355507,13
355508,19
355509,6
355511,0
355512,0
355513,8
355514,0
355516,0
355517,8
355518,9
355521,44
355524,0
355525,0
355526,0
355527,1
355529,0
355530,0
355532,2
355534,0
355535,3
355536,6
355537,3
355538,8
355540,17
355548,2
355549,8
355550,5
355553,5
355556,0
355557,6
355558,22
355559,25
355560,2
355562,3
355563,0
355564,13
355565,2
355566,6
355567,9
355573,3
355574,5
355575,2
355576,24
355577,3
355578,17
355579,16
355581,5
355584,10
355585,7
355586,1
355587,1
355590,0
355591,4
355597,9
355598,10
355599,9
355600,6
355601,5
355602,2
355604,20
355605,8
355606,11
355608,7
355609,1
355610,3
355611,2
355612,0
355615,9
355616,4
355619,7
355620,41
355623,0
355624,2
355626,19
355627,9
355628,22
355629,12
355630,4
355633,10
355634,7
355635,1
355636,4
355639,1
355640,4
355641,9
355642,8
355644,4
355645,12
355646,20
355647,13
355648,11
355649,0
355653,0
355654,0
355655,0
355657,16
355658,3
355659,9
355660,4
355661,0
355662,6
355663,8
355664,7
355665,6
355667,22
355671,13
355672,9
355673,27
355674,9
355675,4
355676,0
355679,14
355681,1
355682,5
355683,6
355685,8
355686,2
355687,0
355688,3
355689,0
355691,0
355692,0
355693,0
355694,7
355695,0
355696,9
355697,6
355698,13
355699,6
355700,3
355702,0
355703,0
355704,4
355706,1
355707,0
355709,10
355710,0
355712,11
355713,8
355714,9
355718,0
355720,14
355721,10
355722,34
355723,2
355724,16
355725,5
355726,21
355727,14
355728,23
355730,0
355731,6
355732,4
355733,16
355734,5
355735,5
355736,0
355737,5
355738,3
355739,2
355740,0
355742,0
355743,8
355744,8
355745,8
355746,12
355752,9
355764,10
355769,13
355770,26
355771,20
355772,30
355779,29
355780,28
355782,18
355787,54
355788,41
355789,10
355790,36
355791,22
355792,49
355793,21
355799,6
355802,7
355804,58
355805,10
355806,6
355807,27
355808,12
355809,5
355821,48
355842,11
355843,7
355844,5
355845,0
355888,65
355889,200
355890,140
355891,192
355892,175
355893,150
355894,95
355895,87
355896,70
355897,58
355898,67
355899,93
355900,79
355901,80
355902,111
355903,86
355904,183
355905,136
355906,24
355908,23
355909,86
355910,22
355911,28
355912,7
355913,14
355915,4
355916,72
355918,17
355919,2
355920,17
355921,46
355922,16
355923,79
355924,7
355925,14
355926,4
355927,4
355928,42
355929,57
355930,58
355931,74
355932,7
355935,26
355936,71
355939,40
355940,5
355941,0
355942,39
355944,46
355945,18
355949,7
355954,37
355956,34
355957,38
355958,14
355959,5
355960,4
355962,25
355965,2
355966,2
355967,26
355970,12
355971,12
355972,33
355973,47
355975,12
355977,4
355978,5
355980,8
355981,2
355982,0
355983,7
355995,4
356020,4
356031,1
356054,1
356079,2
356080,3
356085,0
356089,0
356093,15
356094,12
356095,31
356096,1
356098,1
356099,0
356104,0
356106,0
356120,0
356121,0
356122,0
356123,0
356124,0
356125,0
356126,33
356127,0
356129,0
356130,0
356173,0
356179,3
356182,0
356187,0
356190,35
356192,36
356193,0
356194,0
356195,0
356196,28
356197,3
356198,18
356199,16
356201,4
356202,0
356203,38
356220,33
356221,43
356222,10
356223,5
356224,13
356225,32
356226,15
356244,30
356245,0
356246,1
356248,20
356250,60
356251,29
356291,41
356292,16
356338,82
356339,99
356341,200
356342,68
356343,67
356344,91
356345,54
356346,69
356347,46
356348,81
356349,95
356350,179
356352,200
356353,90
356354,174
356355,180
356356,94
356357,46
356358,56
356359,91
356360,95
356361,105
356363,99
356364,48
356369,34
356372,24
356373,2
356375,14
356380,9
356381,0
356383,12
356427,25
356428,5
356429,26
356430,67
356431,33
356432,39
356433,35
356434,20
356435,10
356436,67
356437,44
356438,35
356439,27
356440,24
356441,27
356442,59
356443,42
356446,29
356447,16
356449,95
356450,100
356451,61
356452,14
356453,29
356454,51
356456,22
356457,56
356459,16
356460,20
356462,21
356463,118
356465,6
356466,43
356469,31
356470,37
356471,18
356476,34
356477,102
356478,84
356479,33
356480,23
356481,42
356482,36
356483,39
356484,45
356485,26
356486,28
356487,47
356488,32
356490,19
356491,35
356492,31
356493,25
356494,44
356506,0
356509,16
356510,12
356514,0
356515,16
356516,6
356517,48
356518,55
356520,0
356521,3
356522,20
356523,37
356524,9
356525,3
356526,10
356527,4
356529,0
356533,45
356534,53
356535,42
356536,3
356537,2
356538,0
356539,5
356540,9
356545,10
356546,2
356547,22
356548,11
356549,70
356550,39
356553,4
356554,0
356555,22
356557,3
356558,43
356560,0
356561,36
356562,43
356563,35
356564,3
356565,8
356566,0
356567,4
356569,3
356570,1
356574,9
356582,8
356583,3
356584,5
356585,0
356586,5
356587,3
356588,6
356589,32
356590,34
356591,1
356595,10
356597,0
356599,1
356600,4
356601,17
356602,16
356603,5
356604,5
356606,2
356607,1
356609,0
356612,1
356613,26
356614,48
356615,26
356617,7
356618,6
356619,0
356620,9
356623,0
356629,26
356637,23
356644,3
356645,45
356653,37
356656,0
356657,19
356658,20
356661,6
356662,2
356663,3
356664,5
356666,0
356670,29
356673,9
356674,13
356675,13
356676,6
356677,0
356678,0
356679,1
356680,15
356681,37
356683,19
356684,47
356685,10
356686,40
356692,86
356693,49
356694,37
356695,30
356696,7
356697,93
356698,19
356699,27
356700,1
356701,3
356702,2
356703,6
356704,2
356706,5
356709,2
356715,0
356716,1
356717,0
356719,0
356721,0
356723,1
356724,57
356725,3
356726,2
356727,36
356729,1
356732,3
356734,4
356735,6
356737,4
356738,26
356740,13
356745,1
356751,1
356752,21
356753,8
356754,4
356756,16
356757,56
356758,34
356759,32
356760,1
356762,37
356763,18
356764,9
356765,6
356766,72
356767,14
356768,0
356772,0
356773,0
356774,0
356775,0
356779,13
356780,2
356781,8
356784,19
356785,8
356786,4
356787,18
356788,13
356789,22
356790,23
356791,4
356792,4
356793,10
356795,33
356796,31
356797,0
356798,17
356799,14
356800,24
356801,32
356804,13
356805,9
356806,0
356807,0
356808,5
356809,0
356810,11
356811,4
356812,0
356814,1
356815,10
356816,4
356820,26
356823,15
356824,18
356825,13
356826,22
356831,20
356832,30
356834,12
356835,0
356836,19
356839,5
356844,3
356850,8
356852,3
356855,5
356856,13
356859,26
356860,19
356861,14
356862,31
356863,5
356867,23
356868,20
356870,3
356871,25
356872,4
356873,26
356890,1
356892,0
356895,25
356896,13
356897,13
356898,4
356903,4
356904,13
356906,4
356907,20
356908,10
356909,9
356923,94
356924,76
356925,33
356926,34
356973,19
356974,10
356975,3
356979,3
356980,22
356981,49
356982,82
356985,200
356986,41
356989,17
356991,200
356992,42
356994,109
356997,111
356998,91
357003,200
357004,63
357006,66
357009,120
357010,24
357012,20
357015,129
357018,33
357027,200
357028,109
357030,91
357033,200
357034,63
357036,22
357039,170
357040,100
357042,121
357046,79
357048,161
357049,28
357051,200
357052,200
357054,182
357057,200
357058,200
357060,160
357063,200
357687,7
357688,0
357691,0
357692,0
357694,1
357695,1
357696,0
357701,12
357702,0
357704,0
357706,0
357708,0
357709,0
357710,0
357711,0
357712,0
357713,0
357714,0
357715,0
357716,1
357718,76
357719,9
357721,32
357722,26
357724,27
357725,48
357726,42
357727,41
357728,23
357729,38
357730,19
357731,43
357769,0
357770,0
357771,0
357775,14
357776,17
357788,5
357791,10
357793,92
357794,20
357795,51
357796,6
357813,0
357814,0
357815,56
357816,37
357817,39
357819,124
357820,94
357821,0
357822,49
357823,143
357824,62
357826,23
357829,39
357836,0
357837,13
357838,30
357839,6
357840,9
357841,5
357842,11
357843,0
357846,10
357847,3
357848,32
357849,12
357850,21
357852,29
357853,21
357854,22
357855,14
357856,38
357857,28
357858,17
357859,135
357860,150
357861,148
357862,183
357878,13
357894,69
357897,4
357899,18
357901,29
357902,48
357903,45
357905,58
357908,0
357910,25
357911,1
357912,109
357913,2
357925,2
357926,0
357927,60
357931,36
357932,63
357934,20
357935,63
357936,117
357965,24
357966,55
357967,56
357968,26
357969,84
357970,57
357971,151
357972,41
357973,93
357974,89
357975,36
357976,14
357977,29
357978,131
357979,53
357980,22
357992,19
357993,23
358010,0
358011,15
358012,0
358013,0
358014,0
358015,0
358017,0
358018,0
358019,104
358020,86
358021,26
358022,0
358023,0
358024,0
358025,31
358026,11
358027,0
358028,56
358029,39
358030,0
358031,0
358032,0
358033,0
358034,0
358035,0
358036,0
358037,57
358038,38
358039,0
358040,94
358041,92
358042,0
358043,0
358044,0
358045,0
358046,0
358047,32
358049,0
358050,0
358052,86
358053,71
358054,28
358055,57
358056,38
358057,5
358058,54
358059,60
358060,13
358061,45
358062,12
358063,8
358064,22
358065,17
358066,17
358067,18
358072,0
358100,1
358101,0
358102,0
358103,0
358108,11
358109,0
358111,0
358112,1
358116,1
358119,1
358121,27
358123,18
358185,14
358186,11
358210,20
358212,16
358213,2
358216,0
358218,22
358220,25
358221,8
358222,21
358223,26
358224,7
358227,0
358233,1
358234,19
358243,57
358244,0
358248,5
358249,26
358252,30
358253,6
358255,17
358260,9
358261,29
358263,6
358264,20
358265,8
358266,32
358270,0
358273,1
358275,2
358276,8
358288,14
358289,13
358294,2
358296,8
358297,20
358300,21
358301,20
358302,15
358315,9
358316,8
358318,2
358319,9
358320,2
358321,19
358324,23
358325,15
358326,0
358327,7
358328,8
358329,2
358330,0
358331,15
358332,17
358333,26
358335,18
358336,0
358337,4
358338,9
358341,7
358347,7
358348,0
358351,14
358365,123
358366,200
358367,138
358368,110
358371,42
358372,38
358374,0
358375,45
358376,73
358377,30
358379,38
358380,124
358381,112
358382,82
358389,17
358390,59
358391,26
358392,21
358396,43
358397,119
358398,31
358399,51
358402,4
358403,42
358404,101
358405,37
358406,100
358407,21
358454,10
358455,4
358457,0
358460,67
358463,71
358465,7
358466,6
358467,11
358469,32
358470,3
358471,6
358472,75
358473,18
358474,16
358475,4
358476,11
358477,73
358478,63
358481,91
358483,86
358485,17
358486,92
358487,88
358488,92
358489,1
358490,86
358491,2
358493,54
358495,6
358496,66
358498,0
358501,1
358502,0
358503,65
358506,0
358510,0
358513,9
358516,14
358517,9
358518,23
358520,15
358521,16
358522,25
358523,10
358525,7
358526,55
358527,30
358528,4
358529,43
358530,14
358531,0
358534,4
358535,0
358536,4
358538,9
358540,0
358541,0
358542,18
358543,1
358544,22
358545,2
358546,0
358547,1
358548,0
358552,2
358553,0
358554,30
358555,15
358556,0
358557,9
358558,2
358559,0
358561,8
358562,31
358563,0
358564,43
358565,11
358566,8
358567,0
358568,5
358569,14
358572,26
358573,17
358574,5
358576,76
358577,0
358578,24
358579,28
358580,6
358581,22
358582,19
358583,17
358584,47
358585,86
358586,0
358587,0
358588,94
358589,1
358590,7
358591,142
358592,0
358593,0
358594,2
358595,25
358596,22
358597,68
358598,27
358599,0
358600,7
358601,1
358603,78
358606,64
358607,1
358609,96
358610,5
358611,34
358612,53
358613,3
358615,57
358616,0
358618,74
358619,2
358621,3
358624,37
358625,70
358626,49
358627,200
358628,96
358629,71
358630,105
358631,200
358632,16
358633,23
358634,69
358635,100
358636,43
358637,71
358638,47
358639,158
358640,19
358641,64
358642,158
358643,174
358644,174
358645,0
358646,42
358647,16
358648,77
358649,110
358650,45
358651,72
358652,106
358653,0
358654,11
358655,8
358656,15
358657,8
358658,13
358659,9
358660,9
358661,12
358662,12
358663,13
358664,8
358665,21
358666,38
358667,15
358668,11
358669,13
358670,22
358671,11
358672,16
358673,15
358674,15
358675,9
358676,16
358677,10
358678,19
358679,12
358681,11
358682,33
358683,19
358684,11
358686,0
358687,6
358688,0
358689,0
358690,13
358691,9
358693,16
358694,26
358695,1
358696,3
358697,11
358698,43
358699,7
358702,0
358703,1
358704,14
358705,0
358706,22
358707,4
358708,3
358709,8
358710,12
358711,9
358712,3
358713,13
358714,12
358715,4
358716,0
358717,3
358718,14
358719,8
358720,8
358721,13
358722,14
358723,14
358724,5
358725,0
358726,13
358727,6
358728,4
358729,0
358730,29
358731,20
358732,3
358743,10
358744,12
358746,19
358747,16
358748,22
358751,17
358752,26
358754,28
358755,11
358756,27
358757,13
358758,21
358759,22
358760,15
358761,27
358762,47
358763,25
358764,27
358766,37
358767,12
358768,25
358769,28
358770,32
358771,29
358774,33
358778,56
358781,33
358782,27
358783,13
358784,18
358785,21
358786,32
358787,17
358788,28
358789,19
358790,35
358791,22
358792,12
358793,36
358794,56
358795,33
358796,16
358804,24
358806,23
358808,24
358810,15
358811,19
358813,31
358814,42
358815,29
358816,29
358818,19
358819,15
358820,16
358821,7
358822,16
358824,16
358825,15
358826,13
358827,16
358828,12
358832,65
358834,63
358835,27
358836,32
358838,30
358839,37
358840,26
358842,17
358844,0
358846,21
358847,36
358848,39
358849,15
358850,14
358851,14
358852,21
358853,21
358854,21
358855,11
358857,34
358858,13
358859,8
358861,13
358862,28
358863,15
358864,30
358865,18
358866,19
358867,26
358868,19
358869,18
358870,25
358871,18
358872,21
358873,28
358874,32
358875,30
358876,26
358882,0
358912,2
358913,21
358914,10
358915,7
358916,37
358917,1
358918,4
358920,0
358921,11
358922,48
358923,13
358924,10
358925,26
358926,16
358928,29
358929,19
358931,12
358932,14
358934,4
358936,7
358938,0
358939,0
358944,20
358945,13
358958,24
358959,22
358960,36
358961,6
358962,42
358967,42
358968,47
358969,71
358970,135
358976,60
358977,42
358978,8
358979,11
358984,99
358985,106
358986,44
358987,59
358989,75
358993,40
358994,42
358995,38
359000,11
359001,16
359002,35
359003,7
359004,86
359005,148
359006,60
359007,55
359008,50
359009,55
359010,45
359011,14
359012,29
359013,23
359014,23
359015,8
359016,2
359017,10
359018,23
359019,0
359020,2
359021,0
359022,17
359025,2
359026,24
359027,0
359028,0
359029,0
359030,52
359032,78
359033,79
359037,16
359039,17
359040,18
359041,11
359045,10
359046,7
359053,8
359055,14
359056,23
359058,5
359059,2
359060,35
359061,27
359062,20
359063,34
359068,27
359069,0
359070,7
359071,6
359072,14
359075,59
359076,105
359077,38
359078,10
359079,96
359080,16
359081,12
359082,31
359083,130
359084,135
359085,24
359086,53
359087,120
359089,36
359090,26
359091,200
359092,200
359093,46
359094,40
359095,200
359096,14
359097,14
359098,84
359099,200
359100,200
359101,43
359102,68
359103,200
359104,30
359105,11
359106,77
359107,200
359108,115
359109,79
359110,17
359111,32
359112,200
359113,83
359114,88
359115,58
359116,67
359117,200
359118,93
359119,65
359120,48
359121,68
359122,200
359123,153
359124,161
359125,80
359126,149
359127,122
359128,50
359129,43
359130,23
359131,43
359132,61
359133,30
359134,33
359135,9
359136,6
359137,62
359138,26
359139,28
359140,17
359141,9
359142,200
359143,33
359144,57
359145,21
359146,44
359147,22
359148,32
359149,14
359150,0
359151,31
359153,1
359155,8
359156,14
359157,4
359159,33
359160,10
359161,11
359162,14
359163,12
359164,83
359165,3
359166,6
359167,38
359168,13
359169,1
359170,13
359171,38
359172,17
359173,2
359174,1
359175,10
359176,7
359177,6
359179,44
359180,57
359181,32
359183,12
359184,52
359185,6
359187,16
359189,41
359190,56
359191,20
359193,5
359194,60
359195,14
359196,2
359197,4
359199,90
359200,84
359201,35
359203,9
359204,50
359205,20
359206,14
359208,1
359209,69
359210,80
359211,29
359212,16
359213,19
359214,121
359215,17
359216,13
359217,9
359218,2
359219,19
359220,33
359221,5
359223,33
359224,6
359225,10
359226,12
359227,18
359228,31
359229,8
359230,10
359231,26
359232,5
359233,12
359234,12
359235,96
359236,56
359237,12
359238,6
359239,66
359241,0
359242,1
359243,0
359244,26
359245,0
359246,1
359247,30
359248,20
359249,10
359250,20
359251,33
359252,58
359253,16
359254,5
359255,27
359257,7
359258,10
359259,37
359260,79
359263,29
359264,12
359265,11
359266,13
359267,0
359268,64
359269,7
359270,10
359271,35
359274,21
359275,73
359276,113
359277,34
359279,73
359281,17
359283,37
359284,64
359285,12
359286,12
359287,2
359288,25
359289,7
359290,6
359291,18
359292,4
359293,63
359294,54
359295,45
359297,16
359298,96
359299,17
359300,14
359301,16
359303,149
359304,101
359305,51
359307,31
359308,103
359309,14
359310,12
359311,14
359312,17
359313,76
359314,80
359315,28
359316,18
359317,16
359318,46
359319,10
359320,12
359321,23
359322,29
359323,46
359324,18
359325,27
359326,20
359327,8
359328,96
359329,12
359330,34
359331,6
359332,13
359333,81
359334,4
359335,34
359336,13
359337,12
359338,157
359339,24
359340,53
359341,6
359342,42
359343,25
359344,33
359345,11
359346,8
359347,10
359348,5
359349,18
359350,13
359351,13
359352,24
359353,6
359354,4
359355,19
359356,11
359357,7
359358,8
359359,40
359360,51
359361,11
359362,11
359363,41
359364,8
359365,12
359366,11
359367,32
359368,48
359369,25
359370,9
359371,11
359372,2
359373,0
359374,13
359375,38
359376,41
359377,19
359379,30
359380,13
359381,13
359382,17
359384,44
359385,11
359386,9
359387,14
359388,15
359389,11
359390,11
359391,76
359392,76
359393,17
359394,11
359395,66
359396,16
359397,15
359399,77
359400,96
359401,19
359402,13
359403,38
359404,20
359405,6
359406,23
359407,30
359408,12
359409,23
359410,15
359411,28
359412,54
359413,7
359414,14
359415,5
359416,6
359417,48
359418,6
359419,16
359420,13
359421,17
359422,48
359423,78
